,YM,Type,BAS_ID,TotalSpent,DisSpent,NumofSpent,NumofDisSpent
587,202005,기계공구,63139,780000,10000,6,1
588,202005,기계공구,63140,2365700,508100,172,37
589,202005,기계공구,63145,32517876,5875480,656,111
590,202005,기계공구,63146,103490,0,1,0
591,202005,기계공구,63147,4426950,1138550,167,37
592,202005,기계공구,63148,3370950,576020,56,9
593,202005,기계공구,63153,45000,45000,1,1
594,202005,기계공구,63154,1430300,561300,23,10
595,202005,기계공구,63160,227000,0,8,0
596,202005,기계공구,63163,575000,65500,41,6
597,202005,기계공구,63168,946500,120000,51,9
598,202005,기계공구,63170,1785900,143140,83,13
599,202005,기계공구,63172,344000,190000,7,3
600,202005,기계공구,63173,4297400,1005000,78,17
601,202005,기계공구,63174,393900,139700,5,2
602,202005,기계공구,63175,175200,50800,7,3
603,202005,기계공구,63185,1970650,550000,29,8
604,202005,기계공구,63188,901000,81000,18,2
605,202005,기계공구,63189,20364630,5311120,675,140
606,202005,기계공구,63190,935000,0,2,0
607,202005,기계공구,63197,662400,139900,19,3
608,202005,기계공구,63198,436600,53500,27,4
609,202005,기계공구,63200,367000,89000,24,6
610,202005,기계공구,63203,2070200,172000,14,2
611,202005,기계공구,63205,137000,30000,7,1
612,202005,기계공구,63208,869000,329830,13,4
613,202005,기계공구,63209,2377900,197000,42,5
614,202005,기계공구,63210,1100,0,2,0
615,202005,기계공구,63211,381000,42000,8,1
616,202005,기계공구,63217,7920260,2065145,91,22
617,202005,기계공구,63222,150500,7000,14,1
618,202005,기계공구,63225,1893300,99400,61,7
619,202005,기계공구,63226,5039900,1055600,62,13
620,202005,기계공구,63227,5000,5000,1,1
621,202005,기계공구,63234,1219700,264000,18,1
622,202005,기계공구,63236,16147210,1894760,449,63
623,202005,기계공구,63240,6122600,249800,101,15
624,202005,기계공구,63242,3184500,262000,91,5
625,202005,기계공구,63245,9731900,1185000,49,7
626,202005,기계공구,63246,5201300,921700,222,30
627,202005,기계공구,63251,1792500,377000,85,13
628,202005,기계공구,63254,29000,5000,2,1
629,202005,기계공구,63258,212000,0,2,0
630,202005,기계공구,63260,80000,12000,8,1
631,202005,기계공구,63261,2048800,663500,105,24
632,202005,기계공구,63264,320000,0,3,0
633,202005,기계공구,63265,2861600,449500,151,26
634,202005,기계공구,63266,1388000,588000,7,4
635,202005,기계공구,63272,1020000,0,9,0
636,202005,기계공구,63274,329000,145000,7,3
637,202005,기계공구,63275,179000,71000,8,3
638,202005,기계공구,63277,14878800,2700900,172,45
639,202005,기계공구,63283,21000,0,1,0
640,202005,기계공구,63296,18352200,2682000,181,37
641,202005,기계공구,63297,4625000,44670,27,1
642,202005,기계공구,63298,4074580,31680,27,2
643,202005,기계공구,63299,219229142,32720487,4893,872
644,202005,기계공구,63300,10657000,165000,13,1
645,202005,기계공구,63304,1583000,150000,9,1
646,202005,기계공구,63305,3987050,757560,62,7
647,202005,기계공구,63306,350000,0,1,0
648,202005,기계공구,63308,236200,0,4,0
649,202005,기계공구,63309,20000,20000,1,1
650,202005,기계공구,63314,1050000,278500,3,1
651,202005,기계공구,63321,2911000,587290,211,38
652,202005,기계공구,63331,5754100,0,5,0
653,202005,기계공구,63332,605000,0,1,0
654,202005,기계공구,63333,4098500,584500,223,34
655,202005,기계공구,63335,33660,0,2,0
656,202005,기계공구,63336,1035750,230100,61,13
657,202005,기계공구,63361,9288700,945800,416,58
658,202005,기계공구,63508,3259800,758000,121,26
659,202005,기계공구,63510,2778000,722230,133,44
660,202005,기계공구,63513,6300000,0,2,0
661,202005,기계공구,63530,938500,325800,29,13
662,202005,기계공구,63545,473000,85000,14,2
663,202005,기계공구,63546,9032830,1760600,294,66
664,202005,기계공구,63558,4914700,933200,46,10
665,202005,기계공구,63561,6475600,1437617,322,80
666,202005,기계공구,63565,476900,30500,25,3
667,202005,기계공구,63579,870000,250000,8,1
668,202005,기계공구,63581,1984000,333160,41,7
669,202005,기계공구,63584,3458390,281650,54,7
670,202005,기계공구,63585,1532000,30000,17,2
671,202005,기계공구,63588,466000,20000,8,1
672,202005,기계공구,63589,27557040,6165200,473,117
673,202005,기계공구,63590,295500,77000,6,1
674,202005,기계공구,63591,2492300,969040,114,36
675,202005,기계공구,63593,10734900,2001790,319,75
676,202005,기계공구,63595,15724000,1348500,72,16
677,202005,기계공구,63598,12959890,1968580,360,66
678,202005,기계공구,63604,1284000,0,5,0
679,202005,기계공구,63617,30,0,3,0
680,202005,기계공구,63643,1065000,0,5,0
681,202005,기념품점,63005,173000,8000,17,1
682,202005,기념품점,63011,4183600,209000,252,2
683,202005,기념품점,63039,2724500,92000,30,2
684,202005,기념품점,63043,13516000,41000,728,4
685,202005,기념품점,63045,3082400,0,133,0
686,202005,기념품점,63047,2057000,0,56,0
687,202005,기념품점,63050,7777200,25000,394,1
688,202005,기념품점,63078,1535000,12180,49,1
689,202005,기념품점,63079,12667000,0,292,0
690,202005,기념품점,63091,800300,22500,37,2
691,202005,기념품점,63102,763500,215000,30,7
692,202005,기념품점,63103,12000,0,1,0
693,202005,기념품점,63108,1536300,28000,84,2
694,202005,기념품점,63114,6993600,38500,281,3
695,202005,기념품점,63115,182438150,1292160,6386,48
696,202005,기념품점,63131,14854950,174350,467,5
697,202005,기념품점,63143,178000,0,12,0
698,202005,기념품점,63145,21000,0,1,0
699,202005,기념품점,63147,623000,150400,19,4
700,202005,기념품점,63148,280000,0,4,0
701,202005,기념품점,63152,341000,0,16,0
702,202005,기념품점,63154,450000,0,1,0
703,202005,기념품점,63164,1742000,41000,19,2
704,202005,기념품점,63168,776300,611000,13,3
705,202005,기념품점,63171,6830000,523000,28,7
706,202005,기념품점,63172,1428600,474570,22,7
707,202005,기념품점,63180,218000,0,4,0
708,202005,기념품점,63190,4199900,399000,21,4
709,202005,기념품점,63192,537250,99000,31,5
710,202005,기념품점,63194,272200,61300,37,14
711,202005,기념품점,63198,1271120,65000,42,3
712,202005,기념품점,63210,1020500,662660,12,5
713,202005,기념품점,63264,2305500,230000,45,2
714,202005,기념품점,63276,833050,0,44,0
715,202005,기념품점,63277,392500,91000,39,11
716,202005,기념품점,63278,500000,0,8,0
717,202005,기념품점,63284,350200,178000,17,3
718,202005,기념품점,63305,16135000,0,135,0
719,202005,기념품점,63333,12547400,118100,732,8
720,202005,기념품점,63341,2405300,186757,218,25
721,202005,기념품점,63342,1717000,0,46,0
722,202005,기념품점,63346,1111500,26000,48,2
723,202005,기념품점,63351,659980,25540,125,10
724,202005,기념품점,63358,855400,5000,42,1
725,202005,기념품점,63360,993600,40000,50,1
726,202005,기념품점,63506,109000,0,4,0
727,202005,기념품점,63513,3348750,110000,158,5
728,202005,기념품점,63525,2255700,31000,112,1
729,202005,기념품점,63526,5942200,54500,139,2
730,202005,기념품점,63534,46500,0,2,0
731,202005,기념품점,63535,728500,0,15,0
732,202005,기념품점,63547,98000,0,4,0
733,202005,기념품점,63548,339500,0,15,0
734,202005,기념품점,63563,1357000,107000,61,2
735,202005,기념품점,63577,1114900,86000,63,4
736,202005,기념품점,63585,482000,307000,11,4
737,202005,기념품점,63591,4986900,895950,81,14
738,202005,기념품점,63592,952000,55500,90,5
739,202005,기념품점,63595,12949640,337000,784,20
740,202005,기념품점,63599,1544900,27800,32,2
741,202005,기념품점,63611,269000,0,8,0
742,202005,기념품점,63624,9654000,104000,55,3
743,202005,기념품점,63630,43000,0,1,0
744,202005,기념품점,63631,403500,40000,22,3
745,202005,기념품점,63641,1497550,36000,55,3
746,202005,기념품점,63642,17393200,731350,800,36
747,202005,기념품점,63643,3735400,29300,162,3
748,202005,기능학원,63013,500000,0,1,0
749,202005,기능학원,63042,12412400,892500,33,3
750,202005,기능학원,63081,1500000,500000,5,2
751,202005,기능학원,63082,799500,327000,35,3
752,202005,기능학원,63088,265000,0,2,0
753,202005,기능학원,63105,900000,400000,2,1
754,202005,기능학원,63129,260000,90000,6,2
755,202005,기능학원,63138,2500000,0,4,0
756,202005,기능학원,63145,25731600,5294920,73,13
757,202005,기능학원,63178,529620,0,2,0
758,202005,기능학원,63197,890000,0,3,0
759,202005,기능학원,63207,500000,0,2,0
760,202005,기능학원,63223,900000,0,2,0
761,202005,기능학원,63232,1750000,0,5,0
762,202005,기능학원,63245,18567680,2444390,47,7
763,202005,기능학원,63248,853000,0,4,0
764,202005,기능학원,63277,10612100,1200000,21,2
765,202005,기능학원,63304,1348000,60000,13,2
766,202005,기능학원,63309,2000000,0,1,0
767,202005,기능학원,63325,5730000,450000,9,1
768,202005,기능학원,63329,10439000,854410,30,4
769,202005,기능학원,63337,5772500,1295470,20,4
770,202005,기능학원,63339,5000000,900000,10,3
771,202005,기능학원,63506,2217600,422400,19,4
772,202005,기능학원,63534,16743000,1946830,44,7
773,202005,기능학원,63610,16259000,2277500,36,6
774,202005,기능학원,63616,1600000,0,2,0
775,202005,기타가구,63005,343100,21400,16,1
776,202005,기타가구,63012,1923650,0,126,0
777,202005,기타가구,63025,442000,0,5,0
778,202005,기타가구,63032,750000,0,5,0
779,202005,기타가구,63039,328000,61000,5,1
780,202005,기타가구,63047,5800000,0,3,0
781,202005,기타가구,63079,2100000,1000000,2,1
782,202005,기타가구,63116,6349600,103000,423,5
783,202005,기타가구,63122,259000,67000,8,2
784,202005,기타가구,63139,2290000,0,14,0
785,202005,기타가구,63149,1440000,0,1,0
786,202005,기타가구,63150,20988700,386500,678,15
787,202005,기타가구,63153,410000,250000,2,1
788,202005,기타가구,63176,707000,35000,60,3
789,202005,기타가구,63197,2719000,440000,11,1
790,202005,기타가구,63200,1145000,173560,13,2
791,202005,기타가구,63227,164000,30000,3,1
792,202005,기타가구,63229,550000,0,1,0
793,202005,기타가구,63230,3163000,695000,26,6
794,202005,기타가구,63277,710000,90000,38,6
795,202005,기타가구,63296,6016000,2025780,19,6
796,202005,기타가구,63333,901000,136000,28,3
797,202005,기타가구,63337,377900,47000,8,1
798,202005,기타가구,63342,729000,0,16,0
799,202005,기타가구,63343,48000,0,1,0
800,202005,기타가구,63361,750500,208500,11,4
801,202005,기타가구,63364,1457500,0,53,0
802,202005,기타가구,63517,25000,0,1,0
803,202005,기타가구,63522,789500,0,9,0
804,202005,기타가구,63528,383000,0,9,0
805,202005,기타가구,63565,761000,37000,19,1
806,202005,기타가구,63569,160000,0,2,0
807,202005,기타가구,63591,1755300,70000,18,6
808,202005,기타가구,63592,333100,83800,16,3
809,202005,기타가구,63594,441000,0,7,0
810,202005,기타가구,63595,5638600,32000,341,2
811,202005,기타가구,63596,955500,0,47,0
812,202005,기타가구,63626,327500,8000,18,2
813,202005,기타건강식,63031,1049000,305000,18,5
814,202005,기타건강식,63032,650000,320000,6,3
815,202005,기타건강식,63049,225000,105000,3,2
816,202005,기타건강식,63050,255000,220000,2,1
817,202005,기타건강식,63051,700000,200000,2,1
818,202005,기타건강식,63053,453000,0,5,0
819,202005,기타건강식,63069,659000,10000,10,1
820,202005,기타건강식,63070,260000,0,3,0
821,202005,기타건강식,63071,125000,0,1,0
822,202005,기타건강식,63072,200000,0,2,0
823,202005,기타건강식,63081,570000,290000,13,7
824,202005,기타건강식,63083,4560900,0,22,0
825,202005,기타건강식,63087,1067000,198000,22,4
826,202005,기타건강식,63092,340000,60000,6,1
827,202005,기타건강식,63095,100,100,1,1
828,202005,기타건강식,63099,274000,140000,6,3
829,202005,기타건강식,63100,204000,68000,5,1
830,202005,기타건강식,63102,679000,129000,6,2
831,202005,기타건강식,63103,220000,100000,3,1
832,202005,기타건강식,63127,5693500,895660,161,25
833,202005,기타건강식,63129,2088300,257000,15,2
834,202005,기타건강식,63135,1450000,350000,4,1
835,202005,기타건강식,63137,1466000,1316000,6,5
836,202005,기타건강식,63140,300000,210000,2,1
837,202005,기타건강식,63141,1625000,650000,21,8
838,202005,기타건강식,63148,4710900,1025440,17,7
839,202005,기타건강식,63151,240600,0,4,0
840,202005,기타건강식,63156,440000,440000,2,2
841,202005,기타건강식,63157,18000,18000,1,1
842,202005,기타건강식,63159,180000,0,1,0
843,202005,기타건강식,63161,150000,150000,2,2
844,202005,기타건강식,63162,180000,180000,1,1
845,202005,기타건강식,63166,834100,0,8,0
846,202005,기타건강식,63173,40000,0,1,0
847,202005,기타건강식,63174,1406000,0,8,0
848,202005,기타건강식,63175,80000,0,1,0
849,202005,기타건강식,63176,586000,0,1,0
850,202005,기타건강식,63177,2102960,1177930,19,8
851,202005,기타건강식,63182,404000,0,2,0
852,202005,기타건강식,63183,24750,0,1,0
853,202005,기타건강식,63185,1041000,135000,18,4
854,202005,기타건강식,63192,8568000,1113000,103,13
855,202005,기타건강식,63197,366500,77500,8,3
856,202005,기타건강식,63198,7195000,0,7,0
857,202005,기타건강식,63200,422000,88000,6,1
858,202005,기타건강식,63206,6304414,820000,133,24
859,202005,기타건강식,63214,100000,0,3,0
860,202005,기타건강식,63220,2749000,1445000,8,3
861,202005,기타건강식,63222,14000,0,1,0
862,202005,기타건강식,63225,25000,25000,1,1
863,202005,기타건강식,63230,4824600,1466400,31,12
864,202005,기타건강식,63237,407000,0,3,0
865,202005,기타건강식,63238,1962500,790500,12,5
866,202005,기타건강식,63243,1630000,0,8,0
867,202005,기타건강식,63259,731000,125000,3,1
868,202005,기타건강식,63261,255000,35000,2,1
869,202005,기타건강식,63264,480000,480000,2,2
870,202005,기타건강식,63275,220000,0,2,0
871,202005,기타건강식,63292,345000,255000,3,2
872,202005,기타건강식,63305,2168000,488000,7,3
873,202005,기타건강식,63313,170000,0,2,0
874,202005,기타건강식,63321,200000,0,1,0
875,202005,기타건강식,63333,1648700,0,9,0
876,202005,기타건강식,63337,710200,0,4,0
877,202005,기타건강식,63508,767000,253000,16,6
878,202005,기타건강식,63530,370000,0,4,0
879,202005,기타건강식,63545,395600,63200,4,1
880,202005,기타건강식,63556,250000,20000,3,1
881,202005,기타건강식,63560,821000,223000,15,5
882,202005,기타건강식,63567,246000,246000,2,2
883,202005,기타건강식,63571,12597100,0,28,0
884,202005,기타건강식,63584,1127700,881700,5,3
885,202005,기타건강식,63585,670000,0,1,0
886,202005,기타건강식,63587,1164000,322000,8,3
887,202005,기타건강식,63589,100000,0,1,0
888,202005,기타건강식,63590,315500,68000,7,1
889,202005,기타건강식,63591,166000,70000,9,4
890,202005,기타건강식,63602,778700,354000,8,2
891,202005,기타건강식,63604,75000,75000,1,1
892,202005,기타건강식,63624,765000,0,8,0
893,202005,기타건강식,63625,196000,0,3,0
894,202005,기타건강식,63629,135000,135000,2,2
895,202005,기타건강식,63631,255000,0,6,0
896,202005,기타건강식,63636,763500,176000,9,2
897,202005,기타건강식,63639,366960,0,1,0
898,202005,기타건강식,63641,915000,100000,15,1
899,202005,기타건축자재,63008,718530,297500,38,10
900,202005,기타건축자재,63013,10903500,804178,101,13
901,202005,기타건축자재,63014,648800,0,5,0
902,202005,기타건축자재,63015,2768500,140000,14,2
903,202005,기타건축자재,63016,8025670,952440,75,8
904,202005,기타건축자재,63022,6121600,777800,59,15
905,202005,기타건축자재,63030,5685300,218000,34,4
906,202005,기타건축자재,63032,491000,0,3,0
907,202005,기타건축자재,63035,369650,40700,10,2
908,202005,기타건축자재,63043,300000,0,1,0
909,202005,기타건축자재,63050,270000,55000,3,1
910,202005,기타건축자재,63053,46331750,7004362,1096,201
911,202005,기타건축자재,63055,75200,0,3,0
912,202005,기타건축자재,63057,7649740,1236240,33,10
913,202005,기타건축자재,63058,59400,0,1,0
914,202005,기타건축자재,63062,7205925,1206480,80,11
915,202005,기타건축자재,63066,3599782,0,9,0
916,202005,기타건축자재,63068,5998615,368150,64,11
917,202005,기타건축자재,63071,7177360,220000,12,3
918,202005,기타건축자재,63072,32606410,1898290,105,18
919,202005,기타건축자재,63074,17000600,897710,70,9
920,202005,기타건축자재,63076,25387200,1768670,182,26
921,202005,기타건축자재,63088,1357650,398100,23,7
922,202005,기타건축자재,63093,3855000,402000,21,3
923,202005,기타건축자재,63094,20,0,2,0
924,202005,기타건축자재,63107,11631365,825750,143,11
925,202005,기타건축자재,63108,33126900,2811030,189,33
926,202005,기타건축자재,63109,1441447,70800,10,1
927,202005,기타건축자재,63110,2990202,91550,36,2
928,202005,기타건축자재,63116,2989500,357000,41,6
929,202005,기타건축자재,63117,5089850,173000,31,2
930,202005,기타건축자재,63118,5452900,412000,15,3
931,202005,기타건축자재,63120,1903000,0,8,0
932,202005,기타건축자재,63126,585250,0,3,0
933,202005,기타건축자재,63134,1291800,381000,53,18
934,202005,기타건축자재,63146,1400000,399730,21,7
935,202005,기타건축자재,63147,862000,0,7,0
936,202005,기타건축자재,63148,1501000,219000,16,3
937,202005,기타건축자재,63149,32456412,2416062,267,38
938,202005,기타건축자재,63162,10706490,0,16,0
939,202005,기타건축자재,63174,9104700,121500,14,3
940,202005,기타건축자재,63181,480350,10000,8,1
